#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
fliM	fliD	511145.b1945	511145.b1924	0.159	0	0.727	0	0.802	0	0	0.910	0.995
fliM	fliS	511145.b1945	511145.b1925	0.159	0	0.736	0	0.780	0	0	0.832	0.990
fliM	fliT	511145.b1945	511145.b1926	0	0	0.275	0	0.552	0	0	0.519	0.830
fliM	fliE	511145.b1945	511145.b1937	0.538	0	0.707	0	0.551	0	0	0.936	0.995
fliM	fliF	511145.b1945	511145.b1938	0.669	0	0.767	0	0.894	0.995	0	0.984	0.999
fliM	fliG	511145.b1945	511145.b1939	0.669	0	0.782	0	0.893	0.998	0.800	0.996	0.999
fliM	fliH	511145.b1945	511145.b1940	0.669	0	0.672	0	0.889	0.391	0	0.937	0.999
fliM	fliI	511145.b1945	511145.b1941	0.669	0	0.750	0	0.873	0	0	0.941	0.999
fliM	fliJ	511145.b1945	511145.b1942	0.625	0	0.558	0	0.855	0	0	0.945	0.998
fliM	fliK	511145.b1945	511145.b1943	0.692	0	0.539	0	0.849	0	0	0.933	0.998
fliM	fliR	511145.b1945	511145.b1950	0.882	0	0.767	0	0.214	0	0	0.939	0.998
fliM	fliQ	511145.b1945	511145.b1949	0.882	0.760	0.723	0	0.755	0	0	0.938	0.999
fliM	fliP	511145.b1945	511145.b1948	0.888	0.669	0.694	0	0.718	0	0	0.936	0.999
fliM	fliN	511145.b1945	511145.b1946	0.888	0.848	0.767	0	0.898	0.997	0.800	0.996	0.999
fliM	fliO	511145.b1945	511145.b1947	0.888	0	0.567	0	0.760	0	0	0.935	0.999
fliN	flgN	511145.b1946	511145.b1070	0	0	0	0	0.550	0	0	0.547	0.787
fliN	flgM	511145.b1946	511145.b1071	0.115	0	0	0	0.551	0	0	0.814	0.920
fliN	flgA	511145.b1946	511145.b1072	0.159	0	0.173	0	0.778	0	0	0.785	0.962
fliN	flgB	511145.b1946	511145.b1073	0.159	0	0.732	0	0.810	0	0	0.922	0.996
fliN	flgC	511145.b1946	511145.b1074	0.159	0	0.782	0	0.801	0.134	0	0.925	0.997
fliN	flgD	511145.b1946	511145.b1075	0.159	0	0.597	0	0.873	0	0	0.868	0.993
fliN	flgE	511145.b1946	511145.b1076	0.159	0	0.769	0	0.775	0	0	0.960	0.998
fliN	flgF	511145.b1946	511145.b1077	0.058	0	0.747	0	0.806	0	0	0.903	0.994
fliN	flgG	511145.b1946	511145.b1078	0.159	0	0.777	0	0.844	0.391	0	0.903	0.997
fliN	flgH	511145.b1946	511145.b1079	0.159	0	0.435	0	0.828	0	0	0.922	0.992
fliN	flgI	511145.b1946	511145.b1080	0.159	0	0.624	0	0.760	0	0	0.907	0.992
fliN	flgK	511145.b1946	511145.b1082	0.159	0	0.713	0	0.552	0.142	0	0.797	0.977
fliN	flgL	511145.b1946	511145.b1083	0.099	0	0.654	0	0.555	0	0	0.817	0.971
fliN	trg	511145.b1946	511145.b1421	0.065	0	0.266	0	0.115	0.096	0	0.097	0.413
fliN	flhA	511145.b1946	511145.b1879	0.326	0	0.782	0	0.419	0.391	0	0.946	0.996
fliN	flhB	511145.b1946	511145.b1880	0.326	0	0.781	0	0.692	0	0	0.945	0.997
fliN	cheZ	511145.b1946	511145.b1881	0.326	0	0	0	0.503	0.093	0	0.818	0.937
fliN	cheY	511145.b1946	511145.b1882	0.326	0	0.315	0	0.507	0.304	0.800	0.978	0.999
fliN	cheB	511145.b1946	511145.b1883	0.322	0	0.448	0	0.423	0.093	0	0.795	0.952
fliN	cheR	511145.b1946	511145.b1884	0.159	0	0.460	0	0.386	0.550	0	0.914	0.987
fliN	tap	511145.b1946	511145.b1885	0.065	0	0.270	0	0.403	0.093	0	0.097	0.605
fliN	tar	511145.b1946	511145.b1886	0.065	0	0.263	0	0.550	0.093	0	0.097	0.699
fliN	cheW	511145.b1946	511145.b1887	0.159	0	0.540	0	0.472	0.093	0	0.862	0.969
fliN	cheA	511145.b1946	511145.b1888	0.384	0	0.527	0	0.490	0.093	0	0.884	0.981
fliN	motB	511145.b1946	511145.b1889	0.159	0	0.641	0	0.328	0.093	0	0.959	0.991
fliN	motA	511145.b1946	511145.b1890	0.159	0	0.564	0	0.361	0.093	0	0.264	0.815
fliN	fliY	511145.b1946	511145.b1920	0	0	0	0	0.057	0.093	0	0.879	0.888
fliN	fliA	511145.b1946	511145.b1922	0.326	0	0.699	0	0.754	0	0	0.751	0.985
fliN	fliC	511145.b1946	511145.b1923	0.115	0	0.760	0	0.244	0	0	0.905	0.982
fliN	fliD	511145.b1946	511145.b1924	0.159	0	0.586	0	0.553	0	0	0.815	0.967
fliN	fliS	511145.b1946	511145.b1925	0.159	0	0.703	0	0.748	0	0	0.783	0.984
fliN	fliT	511145.b1946	511145.b1926	0	0	0	0	0.557	0	0	0.476	0.757
fliN	fliE	511145.b1946	511145.b1937	0.538	0	0.554	0	0.557	0	0	0.909	0.990
fliN	fliF	511145.b1946	511145.b1938	0.669	0	0.766	0	0.856	0.300	0	0.968	0.999
fliN	fliG	511145.b1946	511145.b1939	0.669	0	0.782	0	0.999	0.680	0.800	0.996	0.999
fliN	fliH	511145.b1946	511145.b1940	0.669	0	0.353	0	0.865	0.995	0	0.987	0.999
fliN	fliI	511145.b1946	511145.b1941	0.669	0	0.782	0	0.855	0.815	0	0.958	0.999
fliN	fliJ	511145.b1946	511145.b1942	0.619	0	0.159	0	0.843	0	0	0.929	0.996
fliN	fliK	511145.b1946	511145.b1943	0.692	0	0.209	0	0.855	0	0	0.811	0.992
fliN	fliM	511145.b1946	511145.b1945	0.888	0.848	0.767	0	0.898	0.997	0.800	0.996	0.999
fliN	fliO	511145.b1946	511145.b1947	0.888	0	0.231	0	0.852	0	0	0.935	0.999
fliN	fliR	511145.b1946	511145.b1950	0.882	0	0.780	0	0.215	0.536	0	0.946	0.999
fliN	fliQ	511145.b1946	511145.b1949	0.882	0.755	0.783	0	0.613	0	0	0.946	0.999
fliN	fliP	511145.b1946	511145.b1948	0.888	0.665	0.783	0	0.756	0	0	0.945	0.999
fliO	flgN	511145.b1947	511145.b1070	0	0	0.487	0	0.335	0	0	0.820	0.933
fliO	flgM	511145.b1947	511145.b1071	0.076	0	0.552	0	0.341	0	0	0.862	0.957
fliO	flgA	511145.b1947	511145.b1072	0.115	0	0.636	0	0.703	0	0	0.620	0.958
fliO	flgB	511145.b1947	511145.b1073	0.159	0	0.374	0	0.679	0	0	0.834	0.968
fliO	flgC	511145.b1947	511145.b1074	0.159	0	0.157	0	0.559	0	0	0.830	0.940
fliO	flgD	511145.b1947	511145.b1075	0.159	0	0.400	0	0.586	0	0	0.861	0.967
fliO	flgE	511145.b1947	511145.b1076	0.159	0	0.222	0	0.557	0	0	0.796	0.933
fliO	flgF	511145.b1947	511145.b1077	0.051	0	0.424	0	0.360	0	0	0.691	0.877
fliO	flgG	511145.b1947	511145.b1078	0.159	0	0.172	0	0.693	0	0	0.690	0.925
fliO	flgH	511145.b1947	511145.b1079	0.115	0	0.504	0	0.646	0	0	0.815	0.967
fliO	flgI	511145.b1947	511145.b1080	0.115	0	0.366	0	0.496	0	0	0.797	0.935
fliO	flgK	511145.b1947	511145.b1082	0.117	0	0.473	0	0.339	0	0	0.795	0.928
fliO	flgL	511145.b1947	511145.b1083	0.089	0	0.410	0	0.354	0	0	0.687	0.876
fliO	flhA	511145.b1947	511145.b1879	0.326	0	0	0	0.436	0	0	0.951	0.980
fliO	flhB	511145.b1947	511145.b1880	0.326	0	0.157	0	0.568	0	0	0.983	0.995
fliO	cheZ	511145.b1947	511145.b1881	0.316	0	0.528	0	0.299	0	0	0.497	0.871
fliO	cheY	511145.b1947	511145.b1882	0.318	0	0.266	0	0.313	0	0	0.342	0.743
fliO	cheB	511145.b1947	511145.b1883	0.159	0	0.170	0	0.299	0	0	0.389	0.661
fliO	cheR	511145.b1947	511145.b1884	0.159	0	0.205	0	0.329	0	0	0.328	0.658
fliO	tar	511145.b1947	511145.b1886	0	0	0.159	0	0.346	0	0	0	0.426
fliO	cheW	511145.b1947	511145.b1887	0.159	0	0.219	0	0.299	0	0	0.494	0.736
fliO	cheA	511145.b1947	511145.b1888	0.384	0	0.158	0	0.312	0	0	0.370	0.745
fliO	motB	511145.b1947	511145.b1889	0.212	0	0.446	0	0.318	0	0	0.861	0.953
fliO	motA	511145.b1947	511145.b1890	0.159	0	0.411	0	0.342	0	0	0	0.645
fliO	fliA	511145.b1947	511145.b1922	0.326	0	0.299	0	0.550	0	0	0.800	0.951
fliO	fliC	511145.b1947	511145.b1923	0.089	0	0.192	0	0.125	0	0	0.791	0.847
fliO	fliD	511145.b1947	511145.b1924	0.159	0	0.330	0	0.418	0	0	0.862	0.948
fliO	fliS	511145.b1947	511145.b1925	0.159	0	0.459	0	0.516	0	0	0.861	0.965
fliO	fliT	511145.b1947	511145.b1926	0	0	0.347	0	0.343	0	0	0.705	0.862
fliO	fliE	511145.b1947	511145.b1937	0.534	0	0.667	0	0.556	0	0	0.832	0.986
fliO	fliF	511145.b1947	511145.b1938	0.669	0	0.488	0	0.760	0	0	0.936	0.997
fliO	fliG	511145.b1947	511145.b1939	0.669	0	0.385	0	0.769	0	0	0.866	0.992
fliO	fliH	511145.b1947	511145.b1940	0.569	0	0.736	0	0.744	0	0	0.939	0.998
fliO	fliI	511145.b1947	511145.b1941	0.669	0	0.230	0	0.751	0	0	0.942	0.995
fliO	fliJ	511145.b1947	511145.b1942	0.599	0	0.723	0	0.752	0	0	0.942	0.998
fliO	fliK	511145.b1947	511145.b1943	0.692	0	0.711	0	0.767	0	0	0.909	0.997
fliO	fliM	511145.b1947	511145.b1945	0.888	0	0.567	0	0.760	0	0	0.935	0.999
fliO	fliN	511145.b1947	511145.b1946	0.888	0	0.231	0	0.852	0	0	0.935	0.999
fliO	fliR	511145.b1947	511145.b1950	0.882	0	0.431	0	0.311	0	0	0.962	0.998
fliO	fliQ	511145.b1947	511145.b1949	0.882	0	0.155	0	0.749	0	0	0.951	0.998
fliO	fliP	511145.b1947	511145.b1948	0.888	0	0	0	0.762	0	0	0.988	0.999
fliP	flgN	511145.b1948	511145.b1070	0	0	0	0	0.196	0	0	0.796	0.829
fliP	flgM	511145.b1948	511145.b1071	0.097	0	0	0	0.185	0	0	0.781	0.825
fliP	flgA	511145.b1948	511145.b1072	0.159	0	0	0	0.456	0	0	0.588	0.795
fliP	flgB	511145.b1948	511145.b1073	0.159	0	0.686	0	0.459	0	0	0.865	0.978
fliP	flgC	511145.b1948	511145.b1074	0.159	0	0.782	0	0.323	0	0	0.869	0.981
fliP	flgD	511145.b1948	511145.b1075	0.159	0	0.500	0	0.449	0	0	0.863	0.964
fliP	flgE	511145.b1948	511145.b1076	0.159	0	0.766	0	0.317	0	0	0.895	0.984
fliP	flgF	511145.b1948	511145.b1077	0.071	0	0.732	0	0.234	0	0	0.823	0.961
fliP	flgG	511145.b1948	511145.b1078	0.159	0	0.781	0	0.556	0	0	0.831	0.984
fliP	flgH	511145.b1948	511145.b1079	0.159	0	0.407	0	0.580	0	0	0.881	0.971
fliP	flgI	511145.b1948	511145.b1080	0.159	0	0.641	0	0.432	0	0	0.880	0.976
fliP	flgK	511145.b1948	511145.b1082	0.159	0	0.656	0	0.216	0	0	0.861	0.964
fliP	flgL	511145.b1948	511145.b1083	0.099	0	0.496	0	0.185	0	0	0.697	0.873
fliP	flhA	511145.b1948	511145.b1879	0.326	0	0.784	0	0.467	0	0	0.964	0.996
fliP	flhB	511145.b1948	511145.b1880	0.326	0.002	0.784	0	0.570	0.846	0	0.988	0.999
fliP	cheZ	511145.b1948	511145.b1881	0.326	0	0	0	0.201	0	0	0.252	0.562
fliP	cheY	511145.b1948	511145.b1882	0.326	0	0.220	0	0.183	0	0	0.165	0.593
fliP	cheB	511145.b1948	511145.b1883	0.322	0	0.292	0	0.230	0.093	0	0.412	0.767
fliP	cheR	511145.b1948	511145.b1884	0.159	0	0.318	0	0.268	0.093	0	0.368	0.715
fliP	cheW	511145.b1948	511145.b1887	0.159	0	0.375	0	0.200	0.093	0	0.495	0.772
fliP	cheA	511145.b1948	511145.b1888	0.384	0	0.431	0	0.200	0.093	0	0.578	0.873
fliP	motB	511145.b1948	511145.b1889	0.226	0	0.589	0	0.158	0	0	0.886	0.965
fliP	motA	511145.b1948	511145.b1890	0.167	0	0.509	0	0.201	0	0	0	0.644
fliP	fliA	511145.b1948	511145.b1922	0.326	0	0.600	0	0.347	0	0	0.711	0.942
fliP	fliC	511145.b1948	511145.b1923	0.159	0	0.751	0	0	0	0	0.862	0.968
fliP	fliD	511145.b1948	511145.b1924	0.159	0	0.513	0	0.207	0.093	0	0.774	0.921
fliP	fliS	511145.b1948	511145.b1925	0.159	0	0.507	0	0.261	0.093	0	0.830	0.944
fliP	fliT	511145.b1948	511145.b1926	0	0	0	0	0.243	0	0	0.734	0.790
fliP	fliE	511145.b1948	511145.b1937	0.538	0	0.342	0	0.488	0	0	0.891	0.980
fliP	fliF	511145.b1948	511145.b1938	0.669	0	0.762	0	0.734	0	0	0.945	0.998
fliP	fliG	511145.b1948	511145.b1939	0.669	0	0.778	0	0.750	0	0	0.943	0.998
fliP	fliH	511145.b1948	511145.b1940	0.669	0	0.175	0	0.675	0	0	0.937	0.993
fliP	fliI	511145.b1948	511145.b1941	0.669	0.010	0.784	0	0.757	0	0	0.956	0.999
fliP	fliJ	511145.b1948	511145.b1942	0.599	0	0	0	0.745	0	0	0.936	0.992
fliP	fliK	511145.b1948	511145.b1943	0.692	0	0	0	0.736	0	0	0.908	0.991
fliP	fliM	511145.b1948	511145.b1945	0.888	0.669	0.694	0	0.718	0	0	0.936	0.999
fliP	fliN	511145.b1948	511145.b1946	0.888	0.665	0.783	0	0.756	0	0	0.945	0.999
fliP	fliO	511145.b1948	511145.b1947	0.888	0	0	0	0.762	0	0	0.988	0.999
fliP	fliR	511145.b1948	511145.b1950	0.882	0	0.780	0	0.758	0.995	0	0.968	0.999
fliP	fliQ	511145.b1948	511145.b1949	0.882	0.672	0.784	0	0.758	0.995	0	0.994	0.999
fliQ	flgN	511145.b1949	511145.b1070	0	0	0	0	0.229	0	0	0.756	0.803
fliQ	flgM	511145.b1949	511145.b1071	0.098	0	0	0	0.184	0	0	0.729	0.783
fliQ	flgA	511145.b1949	511145.b1072	0.159	0	0	0	0.346	0	0	0.517	0.711
fliQ	flgB	511145.b1949	511145.b1073	0.159	0	0.706	0	0.345	0	0	0.913	0.984
fliQ	flgC	511145.b1949	511145.b1074	0.159	0	0.781	0	0.329	0	0	0.897	0.985
fliQ	flgD	511145.b1949	511145.b1075	0.159	0	0.531	0	0.359	0.668	0	0.862	0.986
fliQ	flgE	511145.b1949	511145.b1076	0.159	0	0.759	0	0.296	0	0	0.912	0.985
fliQ	flgF	511145.b1949	511145.b1077	0.057	0	0.705	0	0.189	0	0	0.806	0.950
fliQ	flgG	511145.b1949	511145.b1078	0.159	0	0.777	0	0.356	0	0	0.891	0.985
fliQ	flgH	511145.b1949	511145.b1079	0.159	0	0.407	0	0.557	0	0	0.921	0.980
fliQ	flgI	511145.b1949	511145.b1080	0.159	0	0.588	0	0.380	0	0	0.920	0.980
fliQ	flgK	511145.b1949	511145.b1082	0.159	0	0.657	0	0.201	0	0	0.863	0.964
fliQ	flgL	511145.b1949	511145.b1083	0.099	0	0.544	0	0.206	0	0	0.699	0.888
fliQ	flhA	511145.b1949	511145.b1879	0.326	0	0.784	0	0.357	0	0	0.959	0.995
fliQ	flhB	511145.b1949	511145.b1880	0.326	0	0.782	0	0.449	0.590	0	0.975	0.999
fliQ	cheZ	511145.b1949	511145.b1881	0.326	0	0	0	0.248	0	0	0.223	0.572
fliQ	cheY	511145.b1949	511145.b1882	0.326	0	0.217	0	0.149	0	0	0.136	0.560
fliQ	cheB	511145.b1949	511145.b1883	0.323	0	0.252	0	0.200	0	0	0.419	0.733
fliQ	cheR	511145.b1949	511145.b1884	0.159	0	0.276	0	0.201	0	0	0.397	0.667
fliQ	cheW	511145.b1949	511145.b1887	0.159	0	0.349	0	0.200	0	0	0.469	0.736
fliQ	cheA	511145.b1949	511145.b1888	0.384	0	0.370	0	0.200	0	0	0.549	0.841
fliQ	motB	511145.b1949	511145.b1889	0.202	0	0.582	0	0.200	0	0	0.886	0.965
fliQ	motA	511145.b1949	511145.b1890	0.159	0	0.503	0	0.201	0	0	0.099	0.658
fliQ	fliA	511145.b1949	511145.b1922	0.326	0	0.614	0	0.329	0	0	0.815	0.963
fliQ	fliC	511145.b1949	511145.b1923	0.115	0	0.755	0	0.097	0	0	0.892	0.976
fliQ	fliD	511145.b1949	511145.b1924	0.159	0	0.550	0	0.231	0	0	0.833	0.945
fliQ	fliS	511145.b1949	511145.b1925	0.159	0	0.612	0	0.254	0	0	0.831	0.953
fliQ	fliT	511145.b1949	511145.b1926	0	0	0	0	0.300	0	0	0.675	0.762
fliQ	fliE	511145.b1949	511145.b1937	0.536	0	0.435	0	0.300	0	0	0.912	0.981
fliQ	fliF	511145.b1949	511145.b1938	0.666	0	0.759	0	0.557	0	0	0.945	0.997
fliQ	fliG	511145.b1949	511145.b1939	0.666	0	0.779	0	0.656	0	0	0.935	0.998
fliQ	fliH	511145.b1949	511145.b1940	0.666	0	0.208	0	0.466	0	0	0.948	0.991
fliQ	fliI	511145.b1949	511145.b1941	0.666	0	0.783	0	0.573	0	0	0.955	0.998
fliQ	fliJ	511145.b1949	511145.b1942	0.594	0	0	0	0.713	0	0	0.942	0.992
fliQ	fliK	511145.b1949	511145.b1943	0.688	0	0.157	0	0.552	0	0	0.934	0.991
fliQ	fliM	511145.b1949	511145.b1945	0.882	0.760	0.723	0	0.755	0	0	0.938	0.999
fliQ	fliN	511145.b1949	511145.b1946	0.882	0.755	0.783	0	0.613	0	0	0.946	0.999
fliQ	fliO	511145.b1949	511145.b1947	0.882	0	0.155	0	0.749	0	0	0.951	0.998
fliQ	fliP	511145.b1949	511145.b1948	0.882	0.672	0.784	0	0.758	0.995	0	0.994	0.999
fliQ	fliR	511145.b1949	511145.b1950	0.888	0.733	0.781	0	0.445	0.995	0	0.994	0.999
fliR	flgN	511145.b1950	511145.b1070	0	0	0.201	0	0	0	0	0.689	0.741
fliR	flgM	511145.b1950	511145.b1071	0.106	0	0.223	0	0	0	0	0.745	0.807
fliR	flgA	511145.b1950	511145.b1072	0.159	0	0.406	0	0	0	0	0.542	0.751
fliR	flgB	511145.b1950	511145.b1073	0.159	0	0.764	0	0.098	0	0	0.890	0.977
fliR	flgC	511145.b1950	511145.b1074	0.159	0	0.775	0	0	0	0	0.920	0.983
fliR	flgD	511145.b1950	511145.b1075	0.159	0	0.723	0	0	0	0	0.889	0.972
fliR	flgE	511145.b1950	511145.b1076	0.159	0	0.767	0	0	0	0	0.870	0.972
fliR	flgF	511145.b1950	511145.b1077	0.062	0	0.765	0	0.066	0	0	0.828	0.959
fliR	flgG	511145.b1950	511145.b1078	0.159	0	0.771	0	0.087	0	0	0.865	0.973
fliR	flgH	511145.b1950	511145.b1079	0.159	0	0.688	0	0.171	0	0	0.881	0.970
fliR	flgI	511145.b1950	511145.b1080	0.159	0	0.712	0	0.180	0	0	0.881	0.973
fliR	flgK	511145.b1950	511145.b1082	0.159	0	0.759	0	0	0	0	0.846	0.966
fliR	flgL	511145.b1950	511145.b1083	0.099	0	0.714	0	0	0	0	0.774	0.936
fliR	flhA	511145.b1950	511145.b1879	0.326	0	0.780	0	0.142	0	0	0.987	0.998
fliR	flhB	511145.b1950	511145.b1880	0.326	0.816	0.778	0	0.210	0.590	0	0.981	0.999
fliR	cheZ	511145.b1950	511145.b1881	0.326	0	0.257	0	0.085	0.093	0	0.205	0.609
fliR	cheY	511145.b1950	511145.b1882	0.326	0	0.266	0	0	0	0	0.092	0.511
fliR	cheB	511145.b1950	511145.b1883	0.326	0	0.343	0	0	0	0	0.400	0.711
fliR	cheR	511145.b1950	511145.b1884	0.159	0	0.376	0	0	0.093	0	0.371	0.660
fliR	cheW	511145.b1950	511145.b1887	0.159	0	0.462	0	0	0.093	0	0.585	0.807
fliR	cheA	511145.b1950	511145.b1888	0.384	0	0.476	0	0	0	0	0.629	0.869
fliR	motB	511145.b1950	511145.b1889	0.225	0	0.743	0	0	0.093	0	0.866	0.972
fliR	motA	511145.b1950	511145.b1890	0.176	0	0.647	0	0.065	0.203	0	0.248	0.807
fliR	fliA	511145.b1950	511145.b1922	0.326	0	0.701	0	0.085	0	0	0.725	0.942
fliR	fliC	511145.b1950	511145.b1923	0.115	0	0.766	0	0	0	0	0.862	0.968
fliR	fliD	511145.b1950	511145.b1924	0.159	0	0.713	0	0.098	0	0	0.861	0.965
fliR	fliS	511145.b1950	511145.b1925	0.159	0	0.701	0	0	0	0	0.868	0.964
fliR	fliT	511145.b1950	511145.b1926	0	0	0.235	0	0	0	0	0.604	0.684
fliR	fliE	511145.b1950	511145.b1937	0.536	0	0.699	0	0.137	0	0	0.932	0.990
fliR	fliF	511145.b1950	511145.b1938	0.666	0	0.779	0	0.134	0	0	0.950	0.996
fliR	fliG	511145.b1950	511145.b1939	0.666	0	0.782	0	0.194	0	0	0.944	0.996
fliR	fliH	511145.b1950	511145.b1940	0.666	0	0.582	0	0.195	0	0	0.948	0.993
fliR	fliI	511145.b1950	511145.b1941	0.666	0	0.782	0	0.230	0.093	0	0.951	0.997
fliR	fliJ	511145.b1950	511145.b1942	0.594	0	0.365	0	0.214	0	0	0.936	0.985
fliR	fliK	511145.b1950	511145.b1943	0.688	0	0.434	0	0.154	0	0	0.908	0.984
fliR	fliM	511145.b1950	511145.b1945	0.882	0	0.767	0	0.214	0	0	0.939	0.998
fliR	fliN	511145.b1950	511145.b1946	0.882	0	0.780	0	0.215	0.536	0	0.946	0.999
fliR	fliO	511145.b1950	511145.b1947	0.882	0	0.431	0	0.311	0	0	0.962	0.998
fliR	fliP	511145.b1950	511145.b1948	0.882	0	0.780	0	0.758	0.995	0	0.968	0.999
fliR	fliQ	511145.b1950	511145.b1949	0.888	0.733	0.781	0	0.445	0.995	0	0.994	0.999
fliS	flgN	511145.b1925	511145.b1070	0.115	0	0.184	0	0.808	0	0	0.899	0.984
fliS	flgM	511145.b1925	511145.b1071	0.159	0	0.158	0	0.784	0.958	0	0.913	0.999
fliS	flgA	511145.b1925	511145.b1072	0.111	0	0.362	0	0.751	0	0	0.659	0.945
fliS	flgB	511145.b1925	511145.b1073	0.159	0	0.731	0	0.697	0	0	0.851	0.988
fliS	flgC	511145.b1925	511145.b1074	0.159	0	0.592	0	0.760	0	0	0.753	0.976
fliS	flgD	511145.b1925	511145.b1075	0.159	0	0.667	0	0.702	0	0	0.863	0.987
fliS	flgE	511145.b1925	511145.b1076	0.159	0	0.685	0	0.699	0	0	0.846	0.986
fliS	flgF	511145.b1925	511145.b1077	0.115	0	0.692	0	0.550	0	0	0.623	0.947
fliS	flgG	511145.b1925	511145.b1078	0.159	0	0.570	0	0.805	0	0	0.848	0.987
fliS	flgH	511145.b1925	511145.b1079	0.179	0	0.563	0	0.726	0.332	0	0.803	0.984
fliS	flgI	511145.b1925	511145.b1080	0.179	0	0.452	0	0.410	0	0	0.755	0.926
fliS	flgK	511145.b1925	511145.b1082	0.231	0	0.648	0	0.850	0.202	0	0.937	0.997
fliS	flgL	511145.b1925	511145.b1083	0.243	0	0.681	0	0.854	0.898	0	0.937	0.999
fliS	trg	511145.b1925	511145.b1421	0	0	0.182	0	0.321	0	0	0.098	0.455
fliS	flhA	511145.b1925	511145.b1879	0.159	0	0.520	0	0.141	0.118	0	0.951	0.982
fliS	flhB	511145.b1925	511145.b1880	0.159	0	0.545	0	0.377	0	0	0.867	0.964
fliS	cheZ	511145.b1925	511145.b1881	0.089	0	0.497	0	0.794	0	0	0.389	0.934
fliS	cheY	511145.b1925	511145.b1882	0.090	0	0.257	0	0.793	0	0	0.271	0.884
fliS	cheB	511145.b1925	511145.b1883	0.115	0	0.248	0	0.750	0	0	0.537	0.912
fliS	cheR	511145.b1925	511145.b1884	0.115	0	0.315	0	0.733	0	0	0.608	0.928
fliS	tap	511145.b1925	511145.b1885	0	0	0.184	0	0.844	0	0	0.098	0.875
fliS	tar	511145.b1925	511145.b1886	0	0	0.214	0	0.791	0	0	0.098	0.838
fliS	cheW	511145.b1925	511145.b1887	0.159	0	0.391	0	0.790	0	0	0.651	0.957
fliS	cheA	511145.b1925	511145.b1888	0.383	0	0.311	0	0.816	0	0	0.760	0.978
fliS	motB	511145.b1925	511145.b1889	0.159	0	0.618	0	0.771	0	0	0.863	0.988
fliS	motA	511145.b1925	511145.b1890	0.159	0	0.576	0	0.736	0	0	0.248	0.919
fliS	fliY	511145.b1925	511145.b1920	0.189	0	0	0	0	0	0	0.366	0.464
fliS	fliA	511145.b1925	511145.b1922	0.330	0	0.644	0	0.833	0	0	0.840	0.992
fliS	fliC	511145.b1925	511145.b1923	0.583	0	0.732	0	0.739	0.995	0	0.991	0.999
fliS	fliD	511145.b1925	511145.b1924	0.832	0.157	0.743	0	0.989	0.595	0	0.958	0.999
fliS	fliP	511145.b1925	511145.b1948	0.159	0	0.507	0	0.261	0.093	0	0.830	0.944
fliS	fliQ	511145.b1925	511145.b1949	0.159	0	0.612	0	0.254	0	0	0.831	0.953
fliS	fliR	511145.b1925	511145.b1950	0.159	0	0.701	0	0	0	0	0.868	0.964
fliS	fliO	511145.b1925	511145.b1947	0.159	0	0.459	0	0.516	0	0	0.861	0.965
fliS	fliE	511145.b1925	511145.b1937	0.249	0	0.739	0	0.306	0	0	0.861	0.978
fliS	fliK	511145.b1925	511145.b1943	0.241	0	0.594	0	0.552	0	0	0.870	0.979
fliS	fliJ	511145.b1925	511145.b1942	0.159	0	0.426	0	0.550	0	0	0.923	0.981
fliS	fliN	511145.b1925	511145.b1946	0.159	0	0.703	0	0.748	0	0	0.783	0.984
fliS	fliH	511145.b1925	511145.b1940	0.159	0	0.522	0	0.691	0	0	0.912	0.987
fliS	fliI	511145.b1925	511145.b1941	0.257	0	0.635	0	0.393	0.500	0	0.895	0.989
fliS	fliM	511145.b1925	511145.b1945	0.159	0	0.736	0	0.780	0	0	0.832	0.990
fliS	fliF	511145.b1925	511145.b1938	0.256	0	0.663	0	0.784	0	0	0.863	0.991
fliS	fliG	511145.b1925	511145.b1939	0.308	0	0.732	0	0.797	0	0	0.868	0.994
fliS	fliT	511145.b1925	511145.b1926	0.856	0	0.397	0	0.848	0.550	0	0.884	0.999
fliT	flgN	511145.b1926	511145.b1070	0	0	0.595	0	0.571	0	0	0.886	0.978
fliT	flgM	511145.b1926	511145.b1071	0	0	0.541	0	0.568	0.557	0	0.873	0.987
fliT	flgA	511145.b1926	511145.b1072	0	0	0.400	0	0.549	0	0	0.415	0.827
fliT	flgB	511145.b1926	511145.b1073	0	0	0.158	0	0.445	0	0	0.520	0.756
fliT	flgC	511145.b1926	511145.b1074	0	0	0	0	0.500	0	0	0.415	0.694
fliT	flgD	511145.b1926	511145.b1075	0	0	0.343	0	0.457	0	0	0.520	0.813
fliT	flgE	511145.b1926	511145.b1076	0	0	0.169	0	0.320	0	0	0.603	0.756
fliT	flgF	511145.b1926	511145.b1077	0	0	0.170	0	0.365	0	0	0.474	0.698
fliT	flgG	511145.b1926	511145.b1078	0	0	0	0	0.736	0	0	0.416	0.839
fliT	flgH	511145.b1926	511145.b1079	0	0	0.257	0	0.485	0.332	0	0.371	0.817
fliT	flgI	511145.b1926	511145.b1080	0	0	0	0	0.275	0	0	0.488	0.612
fliT	flgK	511145.b1926	511145.b1082	0	0	0.182	0	0.640	0	0	0.739	0.916
fliT	flgL	511145.b1926	511145.b1083	0	0	0.239	0	0.712	0	0	0.732	0.936
